Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_ABMSClient""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:55:58,2019-01-23 10:55:59,1.152s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_ABMSClient""))",Chrome 71.0.3578.98,,2019-01-23 10:55:59,2019-01-23 10:55:59,0.324s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 10:55:59,2019-01-23 10:55:59,0.005s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:55:59,2019-01-23 10:56:00,0.578s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/span_secondClaim""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:00,2019-01-23 10:56:00,0.021s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/li_pageTwo""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:00,2019-01-23 10:56:00,0.019s,PASSED
"CLAIM = getText(findTestObject(""UI/Client/Claim Services/span_firstClaim""))",Chrome 71.0.3578.98,,2019-01-23 10:56:00,2019-01-23 10:56:00,0.033s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/input_ampsClaimID""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:00,2019-01-23 10:56:00,0.033s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_ampsClaimID""), CLAIM)",Chrome 71.0.3578.98,,2019-01-23 10:56:00,2019-01-23 10:56:00,0.127s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-23 10:56:00,2019-01-23 10:56:02,2.002s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/button_filter""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:02,2019-01-23 10:56:02,0.031s,PASSED
"click(findTestObject(""UI/Client/Claim Services/button_filter""))",Chrome 71.0.3578.98,,2019-01-23 10:56:02,2019-01-23 10:56:02,0.085s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 10:56:02,2019-01-23 10:56:02,0.008s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:02,2019-01-23 10:56:02,0.009s,PASSED
"verifyElementNotPresent(findTestObject(""UI/Client/Claim Services/span_secondClaim""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:02,2019-01-23 10:56:03,0.547s,PASSED
"verifyElementNotPresent(findTestObject(""UI/Client/Claim Services/li_pageTwo""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:03,2019-01-23 10:56:03,0.017s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/li_nextPage""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:03,2019-01-23 10:56:03,0.027s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Claim Services/li_nextPage""))",Chrome 71.0.3578.98,,2019-01-23 10:56:03,2019-01-23 10:56:03,0.019s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-23 10:56:03,2019-01-23 10:56:06,3.003s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/button_clear""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:06,2019-01-23 10:56:06,0.066s,PASSED
"click(findTestObject(""UI/Client/Claim Services/button_clear""))",Chrome 71.0.3578.98,,2019-01-23 10:56:06,2019-01-23 10:56:06,0.063s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 10:56:06,2019-01-23 10:56:06,0.009s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:06,2019-01-23 10:56:06,0.012s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/span_secondClaim""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:06,2019-01-23 10:56:08,1.612s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/li_pageTwo""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:08,2019-01-23 10:56:08,0.013s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/span_logoutAsClient""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:08,2019-01-23 10:56:08,0.027s,PASSED
"click(findTestObject(""UI/General/Log/span_logoutAsClient""))",Chrome 71.0.3578.98,,2019-01-23 10:56:08,2019-01-23 10:56:08,0.141s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 10:56:08,2019-01-23 10:56:09,1.001s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_userAvatar""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:09,2019-01-23 10:56:09,0.069s,PASSED
"click(findTestObject(""UI/General/Log/a_userAvatar""))",Chrome 71.0.3578.98,,2019-01-23 10:56:09,2019-01-23 10:56:09,0.087s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 10:56:09,2019-01-23 10:56:10,1.001s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_signOutAMPS""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:10,2019-01-23 10:56:10,0.057s,PASSED
"click(findTestObject(""UI/General/Log/a_signOutAMPS""))",Chrome 71.0.3578.98,,2019-01-23 10:56:10,2019-01-23 10:56:10,0.106s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 10:56:10,2019-01-23 10:56:11,1.001s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-23 10:56:11,2019-01-23 10:56:12,0.648s,PASSED
,,,,,,
Test Cases/UI/Client/Claim Services/Search_Unsuccessful,Chrome 71.0.3578.98,"Search for a Claim using invalid/unexisting data.
No specific Claim should be found.",2019-01-23 10:56:12,2019-01-23 10:56:32,20.485s,PASSED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-23 10:56:12,2019-01-23 10:56:12,0.000s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-23 10:56:12,2019-01-23 10:56:12,0.000s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-23 10:56:12,2019-01-23 10:56:12,0.000s,PASSED
"UPFILE = ""C:\uploadAMPS\UpFile.txt""",Chrome 71.0.3578.98,,2019-01-23 10:56:12,2019-01-23 10:56:12,0.000s,PASSED
"INVALIDCLAIM = ""0000000""",Chrome 71.0.3578.98,,2019-01-23 10:56:12,2019-01-23 10:56:12,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-23 10:56:12,2019-01-23 10:56:14,2.170s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-23 10:56:14,2019-01-23 10:56:15,1.148s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-23 10:56:15,2019-01-23 10:56:17,1.582s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 10:56:17,2019-01-23 10:56:17,0.007s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userCode""), USER)",Chrome 71.0.3578.98,,2019-01-23 10:56:17,2019-01-23 10:56:17,0.131s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userPassword""), PASSWD)",Chrome 71.0.3578.98,,2019-01-23 10:56:17,2019-01-23 10:56:17,0.138s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/input_loginButton""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:17,2019-01-23 10:56:17,0.028s,PASSED
"click(findTestObject(""UI/Client/Claim Services/input_loginButton""))",Chrome 71.0.3578.98,,2019-01-23 10:56:17,2019-01-23 10:56:17,0.090s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 10:56:17,2019-01-23 10:56:17,0.008s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_ABMSClient""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:17,2019-01-23 10:56:19,1.154s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_ABMSClient""))",Chrome 71.0.3578.98,,2019-01-23 10:56:19,2019-01-23 10:56:19,0.336s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 10:56:19,2019-01-23 10:56:19,0.007s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:19,2019-01-23 10:56:19,0.571s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/span_secondClaim""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:19,2019-01-23 10:56:19,0.020s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/li_pageTwo""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:19,2019-01-23 10:56:20,0.016s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/input_ampsClaimID""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:20,2019-01-23 10:56:20,0.031s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_ampsClaimID""), INVALIDCLAIM)",Chrome 71.0.3578.98,,2019-01-23 10:56:20,2019-01-23 10:56:20,0.132s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-23 10:56:20,2019-01-23 10:56:23,3.002s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/button_filter""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:23,2019-01-23 10:56:23,0.026s,PASSED
"click(findTestObject(""UI/Client/Claim Services/button_filter""))",Chrome 71.0.3578.98,,2019-01-23 10:56:23,2019-01-23 10:56:23,0.082s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 10:56:23,2019-01-23 10:56:23,0.007s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Claim Services/div_noDataMessage""))",Chrome 71.0.3578.98,,2019-01-23 10:56:23,2019-01-23 10:56:23,0.542s,PASSED
"verifyElementNotPresent(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:23,2019-01-23 10:56:23,0.018s,PASSED
"verifyElementNotPresent(findTestObject(""UI/Client/Claim Services/span_secondClaim""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:23,2019-01-23 10:56:23,0.017s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-23 10:56:23,2019-01-23 10:56:26,3.001s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/button_clear""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:26,2019-01-23 10:56:26,0.061s,PASSED
"click(findTestObject(""UI/Client/Claim Services/button_clear""))",Chrome 71.0.3578.98,,2019-01-23 10:56:26,2019-01-23 10:56:27,0.070s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 10:56:27,2019-01-23 10:56:27,0.005s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:27,2019-01-23 10:56:28,1.611s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/span_secondClaim""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:28,2019-01-23 10:56:28,0.013s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/li_pageTwo""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:28,2019-01-23 10:56:28,0.016s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/span_logoutAsClient""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:28,2019-01-23 10:56:28,0.050s,PASSED
"click(findTestObject(""UI/General/Log/span_logoutAsClient""))",Chrome 71.0.3578.98,,2019-01-23 10:56:28,2019-01-23 10:56:28,0.180s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 10:56:28,2019-01-23 10:56:29,1.002s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_userAvatar""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:29,2019-01-23 10:56:29,0.072s,PASSED
"click(findTestObject(""UI/General/Log/a_userAvatar""))",Chrome 71.0.3578.98,,2019-01-23 10:56:29,2019-01-23 10:56:30,0.079s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 10:56:30,2019-01-23 10:56:31,1.002s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_signOutAMPS""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:31,2019-01-23 10:56:31,0.065s,PASSED
"click(findTestObject(""UI/General/Log/a_signOutAMPS""))",Chrome 71.0.3578.98,,2019-01-23 10:56:31,2019-01-23 10:56:31,0.127s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 10:56:31,2019-01-23 10:56:32,1.003s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-23 10:56:32,2019-01-23 10:56:32,0.661s,PASSED
,,,,,,
Test Cases/UI/Client/Claim Services/UploadFile_MedicalRecords,Chrome 71.0.3578.98,"Upload a file and select the ""Medical Records"" file name option.
Uploaded file will be displayed as ""Medical Records"".",2019-01-23 10:56:32,2019-01-23 10:56:53,20.688s,PASSED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-23 10:56:33,2019-01-23 10:56:33,0.000s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-23 10:56:33,2019-01-23 10:56:33,0.000s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-23 10:56:33,2019-01-23 10:56:33,0.000s,PASSED
"UPFILE = ""C:\uploadAMPS\Upload-Demo.txt""",Chrome 71.0.3578.98,,2019-01-23 10:56:33,2019-01-23 10:56:33,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-23 10:56:33,2019-01-23 10:56:35,2.204s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-23 10:56:35,2019-01-23 10:56:36,1.141s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-23 10:56:36,2019-01-23 10:56:37,1.554s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 10:56:37,2019-01-23 10:56:37,0.006s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userCode""), USER)",Chrome 71.0.3578.98,,2019-01-23 10:56:37,2019-01-23 10:56:38,0.130s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userPassword""), PASSWD)",Chrome 71.0.3578.98,,2019-01-23 10:56:38,2019-01-23 10:56:38,0.133s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/input_loginButton""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:38,2019-01-23 10:56:38,0.023s,PASSED
"click(findTestObject(""UI/Client/Claim Services/input_loginButton""))",Chrome 71.0.3578.98,,2019-01-23 10:56:38,2019-01-23 10:56:38,0.098s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 10:56:38,2019-01-23 10:56:38,0.006s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_ABMSClient""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:38,2019-01-23 10:56:39,1.144s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_ABMSClient""))",Chrome 71.0.3578.98,,2019-01-23 10:56:39,2019-01-23 10:56:39,0.310s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 10:56:39,2019-01-23 10:56:39,0.006s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_secondClaim""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:39,2019-01-23 10:56:40,0.549s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_secondClaim""))",Chrome 71.0.3578.98,,2019-01-23 10:56:40,2019-01-23 10:56:40,0.558s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 10:56:40,2019-01-23 10:56:40,0.006s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/a_FilesTab""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:40,2019-01-23 10:56:40,0.028s,PASSED
"click(findTestObject(""UI/Client/Claim Services/a_FilesTab""))",Chrome 71.0.3578.98,,2019-01-23 10:56:40,2019-01-23 10:56:41,0.153s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 10:56:41,2019-01-23 10:56:41,0.005s,PASSED
"waitForElementPresent(findTestObject(""UI/Client/Claim Services/input_NewFile""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:41,2019-01-23 10:56:41,0.024s,PASSED
"uploadFile(findTestObject(""UI/Client/Claim Services/input_NewFile""), UPFILE)",Chrome 71.0.3578.98,,2019-01-23 10:56:41,2019-01-23 10:56:41,0.056s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-23 10:56:41,2019-01-23 10:56:44,3.001s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/selectFileNameDropDown""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:44,2019-01-23 10:56:44,0.064s,PASSED
"click(findTestObject(""UI/Client/Claim Services/selectFileNameDropDown""))",Chrome 71.0.3578.98,,2019-01-23 10:56:44,2019-01-23 10:56:44,0.099s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-23 10:56:44,2019-01-23 10:56:46,2.001s,PASSED
"click(findTestObject(""UI/Client/Claim Services/option_providerSignOff""))",Chrome 71.0.3578.98,,2019-01-23 10:56:46,2019-01-23 10:56:46,0.118s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-23 10:56:46,2019-01-23 10:56:48,2.000s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/buttonSaveUpload""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:48,2019-01-23 10:56:48,0.068s,PASSED
"click(findTestObject(""UI/Client/Claim Services/buttonSaveUpload""))",Chrome 71.0.3578.98,,2019-01-23 10:56:48,2019-01-23 10:56:48,0.113s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 10:56:48,2019-01-23 10:56:48,0.006s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Claim Services/strong_uploadedFileMessage""))",Chrome 71.0.3578.98,,2019-01-23 10:56:48,2019-01-23 10:56:49,0.585s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 10:56:49,2019-01-23 10:56:49,0.010s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/span_logoutAsClient""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:49,2019-01-23 10:56:49,0.064s,PASSED
"click(findTestObject(""UI/General/Log/span_logoutAsClient""))",Chrome 71.0.3578.98,,2019-01-23 10:56:49,2019-01-23 10:56:49,0.191s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 10:56:49,2019-01-23 10:56:50,1.000s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_userAvatar""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:50,2019-01-23 10:56:50,0.066s,PASSED
"click(findTestObject(""UI/General/Log/a_userAvatar""))",Chrome 71.0.3578.98,,2019-01-23 10:56:50,2019-01-23 10:56:50,0.127s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 10:56:50,2019-01-23 10:56:51,1.002s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_signOutAMPS""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:51,2019-01-23 10:56:51,0.065s,PASSED
"click(findTestObject(""UI/General/Log/a_signOutAMPS""))",Chrome 71.0.3578.98,,2019-01-23 10:56:51,2019-01-23 10:56:51,0.143s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 10:56:51,2019-01-23 10:56:52,1.001s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-23 10:56:52,2019-01-23 10:56:53,0.646s,PASSED
,,,,,,
Test Cases/UI/Client/Claim Services/UploadFile_Other,Chrome 71.0.3578.98,"Upload a file and select the ""Other"" file name option.
Uploaded file will be displayed with the same file name.",2019-01-23 10:56:53,2019-01-23 10:57:15,21.549s,PASSED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-23 10:56:53,2019-01-23 10:56:53,0.000s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-23 10:56:53,2019-01-23 10:56:53,0.000s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-23 10:56:53,2019-01-23 10:56:53,0.000s,PASSED
"UPFILE = ""C:\uploadAMPS\Upload-Demo.txt""",Chrome 71.0.3578.98,,2019-01-23 10:56:53,2019-01-23 10:56:53,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-23 10:56:53,2019-01-23 10:56:55,2.162s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-23 10:56:55,2019-01-23 10:56:57,1.147s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-23 10:56:57,2019-01-23 10:56:58,1.591s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 10:56:58,2019-01-23 10:56:58,0.007s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userCode""), USER)",Chrome 71.0.3578.98,,2019-01-23 10:56:58,2019-01-23 10:56:58,0.130s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userPassword""), PASSWD)",Chrome 71.0.3578.98,,2019-01-23 10:56:58,2019-01-23 10:56:58,0.136s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/input_loginButton""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:58,2019-01-23 10:56:58,0.020s,PASSED
"click(findTestObject(""UI/Client/Claim Services/input_loginButton""))",Chrome 71.0.3578.98,,2019-01-23 10:56:58,2019-01-23 10:56:59,0.079s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 10:56:59,2019-01-23 10:56:59,0.006s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_ABMSClient""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:56:59,2019-01-23 10:57:00,1.123s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_ABMSClient""))",Chrome 71.0.3578.98,,2019-01-23 10:57:00,2019-01-23 10:57:00,0.291s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 10:57:00,2019-01-23 10:57:00,0.005s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:57:00,2019-01-23 10:57:01,0.549s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_firstClaim""))",Chrome 71.0.3578.98,,2019-01-23 10:57:01,2019-01-23 10:57:01,0.557s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 10:57:01,2019-01-23 10:57:01,0.008s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/a_FilesTab""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:57:01,2019-01-23 10:57:01,0.027s,PASSED
"click(findTestObject(""UI/Client/Claim Services/a_FilesTab""))",Chrome 71.0.3578.98,,2019-01-23 10:57:01,2019-01-23 10:57:01,0.170s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 10:57:01,2019-01-23 10:57:01,0.006s,PASSED
"uploadFile(findTestObject(""UI/Client/Claim Services/input_NewFile""), UPFILE)",Chrome 71.0.3578.98,,2019-01-23 10:57:01,2019-01-23 10:57:01,0.047s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-23 10:57:01,2019-01-23 10:57:04,3.001s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/selectFileNameDropDown""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:57:04,2019-01-23 10:57:04,0.073s,PASSED
"click(findTestObject(""UI/Client/Claim Services/selectFileNameDropDown""))",Chrome 71.0.3578.98,,2019-01-23 10:57:04,2019-01-23 10:57:05,0.129s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-23 10:57:05,2019-01-23 10:57:07,2.000s,PASSED
"click(findTestObject(""UI/Client/Claim Services/option_otherFile""))",Chrome 71.0.3578.98,,2019-01-23 10:57:07,2019-01-23 10:57:07,0.106s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-23 10:57:07,2019-01-23 10:57:10,3.003s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/buttonSaveUpload""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:57:10,2019-01-23 10:57:10,0.070s,PASSED
"click(findTestObject(""UI/Client/Claim Services/buttonSaveUpload""))",Chrome 71.0.3578.98,,2019-01-23 10:57:10,2019-01-23 10:57:10,0.145s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 10:57:10,2019-01-23 10:57:10,0.006s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Claim Services/strong_uploadedFileMessage""))",Chrome 71.0.3578.98,,2019-01-23 10:57:10,2019-01-23 10:57:10,0.601s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/span_logoutAsClient""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:57:10,2019-01-23 10:57:10,0.035s,PASSED
"click(findTestObject(""UI/General/Log/span_logoutAsClient""))",Chrome 71.0.3578.98,,2019-01-23 10:57:10,2019-01-23 10:57:11,0.140s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 10:57:11,2019-01-23 10:57:12,1.000s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_userAvatar""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:57:12,2019-01-23 10:57:12,0.063s,PASSED
"click(findTestObject(""UI/General/Log/a_userAvatar""))",Chrome 71.0.3578.98,,2019-01-23 10:57:12,2019-01-23 10:57:12,0.093s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 10:57:12,2019-01-23 10:57:13,1.001s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_signOutAMPS""), 5)",Chrome 71.0.3578.98,,2019-01-23 10:57:13,2019-01-23 10:57:13,0.055s,PASSED
"click(findTestObject(""UI/General/Log/a_signOutAMPS""))",Chrome 71.0.3578.98,,2019-01-23 10:57:13,2019-01-23 10:57:13,0.112s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 10:57:13,2019-01-23 10:57:14,1.001s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-23 10:57:14,2019-01-23 10:57:15,0.669s,PASSED
