Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_ABMSClient""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:57,2019-01-22 17:52:58,0.665s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_ABMSClient""))",Chrome 71.0.3578.98,,2019-01-22 17:52:58,2019-01-22 17:52:58,0.302s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:52:58,2019-01-22 17:52:58,0.005s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:58,2019-01-22 17:52:59,0.608s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/span_secondClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:59,2019-01-22 17:52:59,0.038s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/li_pageTwo""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:59,2019-01-22 17:52:59,0.044s,PASSED
"CLAIM = getText(findTestObject(""UI/Client/Claim Services/span_firstClaim""))",Chrome 71.0.3578.98,,2019-01-22 17:52:59,2019-01-22 17:52:59,0.033s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/input_ampsClaimID""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:59,2019-01-22 17:52:59,0.029s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_ampsClaimID""), CLAIM)",Chrome 71.0.3578.98,,2019-01-22 17:52:59,2019-01-22 17:52:59,0.167s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-22 17:52:59,2019-01-22 17:53:01,2.002s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/button_filter""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:01,2019-01-22 17:53:01,0.085s,PASSED
"click(findTestObject(""UI/Client/Claim Services/button_filter""))",Chrome 71.0.3578.98,,2019-01-22 17:53:01,2019-01-22 17:53:01,0.126s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:53:01,2019-01-22 17:53:01,0.006s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:01,2019-01-22 17:53:01,0.012s,PASSED
"verifyElementNotPresent(findTestObject(""UI/Client/Claim Services/span_secondClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:01,2019-01-22 17:53:01,0.053s,PASSED
"verifyElementNotPresent(findTestObject(""UI/Client/Claim Services/li_pageTwo""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:01,2019-01-22 17:53:01,0.020s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/li_nextPage""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:01,2019-01-22 17:53:02,0.035s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Claim Services/li_nextPage""))",Chrome 71.0.3578.98,,2019-01-22 17:53:02,2019-01-22 17:53:02,0.025s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 17:53:02,2019-01-22 17:53:05,3.001s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/button_clear""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:05,2019-01-22 17:53:05,0.028s,PASSED
"click(findTestObject(""UI/Client/Claim Services/button_clear""))",Chrome 71.0.3578.98,,2019-01-22 17:53:05,2019-01-22 17:53:05,0.070s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:53:05,2019-01-22 17:53:05,0.005s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:05,2019-01-22 17:53:05,0.011s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/span_secondClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:05,2019-01-22 17:53:06,1.609s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/li_pageTwo""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:06,2019-01-22 17:53:06,0.025s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/span_logoutAsClient""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:06,2019-01-22 17:53:06,0.055s,PASSED
"click(findTestObject(""UI/General/Log/span_logoutAsClient""))",Chrome 71.0.3578.98,,2019-01-22 17:53:06,2019-01-22 17:53:07,0.153s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 17:53:07,2019-01-22 17:53:08,1.001s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_userAvatar""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:08,2019-01-22 17:53:08,0.064s,PASSED
"click(findTestObject(""UI/General/Log/a_userAvatar""))",Chrome 71.0.3578.98,,2019-01-22 17:53:08,2019-01-22 17:53:08,0.107s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 17:53:08,2019-01-22 17:53:09,1.002s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_signOutAMPS""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:09,2019-01-22 17:53:09,0.050s,PASSED
"click(findTestObject(""UI/General/Log/a_signOutAMPS""))",Chrome 71.0.3578.98,,2019-01-22 17:53:09,2019-01-22 17:53:09,0.140s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 17:53:09,2019-01-22 17:53:10,1.002s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-22 17:53:10,2019-01-22 17:53:11,0.635s,PASSED
,,,,,,
Test Cases/UI/Client/Claim Services/Search_Unsuccessful,Chrome 71.0.3578.98,"Search for a Claim using invalid/unexisting data.
No specific Claim should be found.",2019-01-22 17:53:11,2019-01-22 17:53:31,20.626s,PASSED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-22 17:53:11,2019-01-22 17:53:11,0.001s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-22 17:53:11,2019-01-22 17:53:11,0.000s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-22 17:53:11,2019-01-22 17:53:11,0.001s,PASSED
"UPFILE = ""C:\uploadAMPS\UpFile.txt""",Chrome 71.0.3578.98,,2019-01-22 17:53:11,2019-01-22 17:53:11,0.000s,PASSED
"INVALIDCLAIM = ""0000000""",Chrome 71.0.3578.98,,2019-01-22 17:53:11,2019-01-22 17:53:11,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-22 17:53:11,2019-01-22 17:53:13,2.224s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-22 17:53:13,2019-01-22 17:53:14,1.157s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-22 17:53:14,2019-01-22 17:53:16,1.532s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:53:16,2019-01-22 17:53:16,0.006s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userCode""), USER)",Chrome 71.0.3578.98,,2019-01-22 17:53:16,2019-01-22 17:53:16,0.147s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userPassword""), PASSWD)",Chrome 71.0.3578.98,,2019-01-22 17:53:16,2019-01-22 17:53:16,0.154s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/input_loginButton""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:16,2019-01-22 17:53:16,0.030s,PASSED
"click(findTestObject(""UI/Client/Claim Services/input_loginButton""))",Chrome 71.0.3578.98,,2019-01-22 17:53:16,2019-01-22 17:53:16,0.102s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:53:16,2019-01-22 17:53:16,0.007s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_ABMSClient""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:16,2019-01-22 17:53:17,1.115s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_ABMSClient""))",Chrome 71.0.3578.98,,2019-01-22 17:53:17,2019-01-22 17:53:17,0.308s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:53:17,2019-01-22 17:53:17,0.004s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:17,2019-01-22 17:53:18,0.535s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/span_secondClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:18,2019-01-22 17:53:18,0.017s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/li_pageTwo""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:18,2019-01-22 17:53:18,0.031s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/input_ampsClaimID""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:18,2019-01-22 17:53:18,0.023s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_ampsClaimID""), INVALIDCLAIM)",Chrome 71.0.3578.98,,2019-01-22 17:53:18,2019-01-22 17:53:18,0.178s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 17:53:18,2019-01-22 17:53:21,3.002s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/button_filter""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:21,2019-01-22 17:53:21,0.102s,PASSED
"click(findTestObject(""UI/Client/Claim Services/button_filter""))",Chrome 71.0.3578.98,,2019-01-22 17:53:21,2019-01-22 17:53:21,0.104s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:53:21,2019-01-22 17:53:21,0.008s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Claim Services/div_noDataMessage""))",Chrome 71.0.3578.98,,2019-01-22 17:53:21,2019-01-22 17:53:22,0.584s,PASSED
"verifyElementNotPresent(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:22,2019-01-22 17:53:22,0.024s,PASSED
"verifyElementNotPresent(findTestObject(""UI/Client/Claim Services/span_secondClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:22,2019-01-22 17:53:22,0.031s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 17:53:22,2019-01-22 17:53:25,3.003s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/button_clear""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:25,2019-01-22 17:53:25,0.073s,PASSED
"click(findTestObject(""UI/Client/Claim Services/button_clear""))",Chrome 71.0.3578.98,,2019-01-22 17:53:25,2019-01-22 17:53:25,0.083s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:53:25,2019-01-22 17:53:25,0.005s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:25,2019-01-22 17:53:27,1.612s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/span_secondClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:27,2019-01-22 17:53:27,0.029s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/li_pageTwo""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:27,2019-01-22 17:53:27,0.016s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/span_logoutAsClient""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:27,2019-01-22 17:53:27,0.036s,PASSED
"click(findTestObject(""UI/General/Log/span_logoutAsClient""))",Chrome 71.0.3578.98,,2019-01-22 17:53:27,2019-01-22 17:53:27,0.162s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 17:53:27,2019-01-22 17:53:28,1.003s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_userAvatar""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:28,2019-01-22 17:53:28,0.066s,PASSED
"click(findTestObject(""UI/General/Log/a_userAvatar""))",Chrome 71.0.3578.98,,2019-01-22 17:53:28,2019-01-22 17:53:28,0.076s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 17:53:28,2019-01-22 17:53:29,1.001s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_signOutAMPS""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:29,2019-01-22 17:53:29,0.047s,PASSED
"click(findTestObject(""UI/General/Log/a_signOutAMPS""))",Chrome 71.0.3578.98,,2019-01-22 17:53:29,2019-01-22 17:53:29,0.145s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 17:53:29,2019-01-22 17:53:30,1.002s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-22 17:53:30,2019-01-22 17:53:31,0.638s,PASSED
,,,,,,
Test Cases/UI/Client/Claim Services/UploadFile_MedicalRecords,Chrome 71.0.3578.98,"Upload a file and select the ""Medical Records"" file name option.
Uploaded file will be displayed as ""Medical Records"".",2019-01-22 17:53:31,2019-01-22 17:53:52,20.924s,PASSED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-22 17:53:31,2019-01-22 17:53:31,0.000s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-22 17:53:31,2019-01-22 17:53:31,0.001s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-22 17:53:31,2019-01-22 17:53:31,0.000s,PASSED
"UPFILE = ""C:\uploadAMPS\Upload-Demo.txt""",Chrome 71.0.3578.98,,2019-01-22 17:53:31,2019-01-22 17:53:31,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-22 17:53:31,2019-01-22 17:53:34,2.204s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-22 17:53:34,2019-01-22 17:53:35,1.151s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-22 17:53:35,2019-01-22 17:53:37,1.962s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:53:37,2019-01-22 17:53:37,0.006s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userCode""), USER)",Chrome 71.0.3578.98,,2019-01-22 17:53:37,2019-01-22 17:53:37,0.143s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userPassword""), PASSWD)",Chrome 71.0.3578.98,,2019-01-22 17:53:37,2019-01-22 17:53:37,0.149s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/input_loginButton""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:37,2019-01-22 17:53:37,0.029s,PASSED
"click(findTestObject(""UI/Client/Claim Services/input_loginButton""))",Chrome 71.0.3578.98,,2019-01-22 17:53:37,2019-01-22 17:53:37,0.099s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:53:37,2019-01-22 17:53:37,0.007s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_ABMSClient""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:37,2019-01-22 17:53:38,1.097s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_ABMSClient""))",Chrome 71.0.3578.98,,2019-01-22 17:53:38,2019-01-22 17:53:38,0.298s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:53:38,2019-01-22 17:53:38,0.005s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_secondClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:38,2019-01-22 17:53:39,0.538s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_secondClaim""))",Chrome 71.0.3578.98,,2019-01-22 17:53:39,2019-01-22 17:53:40,0.504s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:53:40,2019-01-22 17:53:40,0.007s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/a_FilesTab""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:40,2019-01-22 17:53:40,0.029s,PASSED
"click(findTestObject(""UI/Client/Claim Services/a_FilesTab""))",Chrome 71.0.3578.98,,2019-01-22 17:53:40,2019-01-22 17:53:40,0.136s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:53:40,2019-01-22 17:53:40,0.006s,PASSED
"waitForElementPresent(findTestObject(""UI/Client/Claim Services/input_NewFile""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:40,2019-01-22 17:53:40,0.026s,PASSED
"uploadFile(findTestObject(""UI/Client/Claim Services/input_NewFile""), UPFILE)",Chrome 71.0.3578.98,,2019-01-22 17:53:40,2019-01-22 17:53:40,0.047s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 17:53:40,2019-01-22 17:53:43,3.002s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/selectFileNameDropDown""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:43,2019-01-22 17:53:43,0.084s,PASSED
"click(findTestObject(""UI/Client/Claim Services/selectFileNameDropDown""))",Chrome 71.0.3578.98,,2019-01-22 17:53:43,2019-01-22 17:53:43,0.082s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-22 17:53:43,2019-01-22 17:53:45,2.001s,PASSED
"click(findTestObject(""UI/Client/Claim Services/option_providerSignOff""))",Chrome 71.0.3578.98,,2019-01-22 17:53:45,2019-01-22 17:53:45,0.101s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-22 17:53:45,2019-01-22 17:53:47,2.002s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/buttonSaveUpload""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:47,2019-01-22 17:53:47,0.060s,PASSED
"click(findTestObject(""UI/Client/Claim Services/buttonSaveUpload""))",Chrome 71.0.3578.98,,2019-01-22 17:53:47,2019-01-22 17:53:47,0.122s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:53:47,2019-01-22 17:53:47,0.009s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Claim Services/strong_uploadedFileMessage""))",Chrome 71.0.3578.98,,2019-01-22 17:53:47,2019-01-22 17:53:48,0.594s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:53:48,2019-01-22 17:53:48,0.004s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/span_logoutAsClient""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:48,2019-01-22 17:53:48,0.054s,PASSED
"click(findTestObject(""UI/General/Log/span_logoutAsClient""))",Chrome 71.0.3578.98,,2019-01-22 17:53:48,2019-01-22 17:53:48,0.157s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 17:53:48,2019-01-22 17:53:49,1.001s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_userAvatar""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:49,2019-01-22 17:53:49,0.080s,PASSED
"click(findTestObject(""UI/General/Log/a_userAvatar""))",Chrome 71.0.3578.98,,2019-01-22 17:53:49,2019-01-22 17:53:49,0.090s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 17:53:49,2019-01-22 17:53:50,1.001s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_signOutAMPS""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:50,2019-01-22 17:53:50,0.052s,PASSED
"click(findTestObject(""UI/General/Log/a_signOutAMPS""))",Chrome 71.0.3578.98,,2019-01-22 17:53:50,2019-01-22 17:53:50,0.140s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 17:53:50,2019-01-22 17:53:51,1.002s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-22 17:53:51,2019-01-22 17:53:52,0.625s,PASSED
,,,,,,
Test Cases/UI/Client/Claim Services/UploadFile_Other,Chrome 71.0.3578.98,"Upload a file and select the ""Other"" file name option.
Uploaded file will be displayed with the same file name.",2019-01-22 17:53:52,2019-01-22 17:54:13,21.422s,PASSED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-22 17:53:52,2019-01-22 17:53:52,0.002s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-22 17:53:52,2019-01-22 17:53:52,0.000s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-22 17:53:52,2019-01-22 17:53:52,0.000s,PASSED
"UPFILE = ""C:\uploadAMPS\Upload-Demo.txt""",Chrome 71.0.3578.98,,2019-01-22 17:53:52,2019-01-22 17:53:52,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-22 17:53:52,2019-01-22 17:53:54,2.193s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-22 17:53:54,2019-01-22 17:53:56,1.159s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-22 17:53:56,2019-01-22 17:53:57,1.473s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:53:57,2019-01-22 17:53:57,0.006s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userCode""), USER)",Chrome 71.0.3578.98,,2019-01-22 17:53:57,2019-01-22 17:53:57,0.139s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userPassword""), PASSWD)",Chrome 71.0.3578.98,,2019-01-22 17:53:57,2019-01-22 17:53:57,0.149s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/input_loginButton""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:57,2019-01-22 17:53:57,0.032s,PASSED
"click(findTestObject(""UI/Client/Claim Services/input_loginButton""))",Chrome 71.0.3578.98,,2019-01-22 17:53:57,2019-01-22 17:53:57,0.104s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:53:57,2019-01-22 17:53:58,0.005s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_ABMSClient""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:58,2019-01-22 17:53:59,1.121s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_ABMSClient""))",Chrome 71.0.3578.98,,2019-01-22 17:53:59,2019-01-22 17:53:59,0.340s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:53:59,2019-01-22 17:53:59,0.006s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:53:59,2019-01-22 17:54:00,0.572s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_firstClaim""))",Chrome 71.0.3578.98,,2019-01-22 17:54:00,2019-01-22 17:54:00,0.494s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:54:00,2019-01-22 17:54:00,0.007s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/a_FilesTab""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:54:00,2019-01-22 17:54:00,0.028s,PASSED
"click(findTestObject(""UI/Client/Claim Services/a_FilesTab""))",Chrome 71.0.3578.98,,2019-01-22 17:54:00,2019-01-22 17:54:00,0.148s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:54:00,2019-01-22 17:54:00,0.006s,PASSED
"uploadFile(findTestObject(""UI/Client/Claim Services/input_NewFile""), UPFILE)",Chrome 71.0.3578.98,,2019-01-22 17:54:00,2019-01-22 17:54:00,0.057s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 17:54:00,2019-01-22 17:54:03,3.001s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/selectFileNameDropDown""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:54:03,2019-01-22 17:54:03,0.028s,PASSED
"click(findTestObject(""UI/Client/Claim Services/selectFileNameDropDown""))",Chrome 71.0.3578.98,,2019-01-22 17:54:03,2019-01-22 17:54:03,0.096s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-22 17:54:03,2019-01-22 17:54:05,2.001s,PASSED
"click(findTestObject(""UI/Client/Claim Services/option_otherFile""))",Chrome 71.0.3578.98,,2019-01-22 17:54:05,2019-01-22 17:54:06,0.118s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 17:54:06,2019-01-22 17:54:09,3.000s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/buttonSaveUpload""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:54:09,2019-01-22 17:54:09,0.077s,PASSED
"click(findTestObject(""UI/Client/Claim Services/buttonSaveUpload""))",Chrome 71.0.3578.98,,2019-01-22 17:54:09,2019-01-22 17:54:09,0.089s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:54:09,2019-01-22 17:54:09,0.013s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Claim Services/strong_uploadedFileMessage""))",Chrome 71.0.3578.98,,2019-01-22 17:54:09,2019-01-22 17:54:09,0.593s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/span_logoutAsClient""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:54:09,2019-01-22 17:54:09,0.032s,PASSED
"click(findTestObject(""UI/General/Log/span_logoutAsClient""))",Chrome 71.0.3578.98,,2019-01-22 17:54:09,2019-01-22 17:54:09,0.158s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 17:54:09,2019-01-22 17:54:10,1.001s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_userAvatar""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:54:10,2019-01-22 17:54:11,0.080s,PASSED
"click(findTestObject(""UI/General/Log/a_userAvatar""))",Chrome 71.0.3578.98,,2019-01-22 17:54:11,2019-01-22 17:54:11,0.079s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 17:54:11,2019-01-22 17:54:12,1.002s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_signOutAMPS""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:54:12,2019-01-22 17:54:12,0.051s,PASSED
"click(findTestObject(""UI/General/Log/a_signOutAMPS""))",Chrome 71.0.3578.98,,2019-01-22 17:54:12,2019-01-22 17:54:12,0.118s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 17:54:12,2019-01-22 17:54:13,1.000s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-22 17:54:13,2019-01-22 17:54:13,0.655s,PASSED
